CustomerID,recency,frequency,monetary
13460,50.2798611111111,2,183.44
12538,50.2805555555556,1,363.95
17109,50.2923611111111,8,869.68
15111,50.2930555555556,3,1567.48
14829,50.3222222222222,6,644.65
16126,50.33125,4,6287.77
16903,50.3527777777778,1,373.24
13148,50.3590277777778,17,3348.48
16863,50.3590277777778,4,481.35
14863,50.3722222222222,1,266.76
17442,50.3791666666667,10,2210.26
12617,50.3895833333333,1,355.53
15238,50.3972222222222,5,1056.54
16434,50.3972222222222,7,1522.25
17653,50.3986111111111,5,1175.88
14466,50.4118055555556,7,2272.4
15289,50.4243055555556,4,935.1
12473,50.425,9,2848.23
15355,50.4277777777778,2,277.05
15184,50.4298611111111,2,406.76
15830,50.4340277777778,2,547.7
12599,50.4347222222222,7,1032.58
12844,50.4368055555556,2,325.96
17977,50.4388888888889,1,288.14
18217,50.4458333333333,2,621.75
14064,50.4486111111111,7,1188.32
16743,50.4493055555556,8,2191.84
17573,50.4576388888889,4,362.9
14712,50.4590277777778,3,917.07
15463,50.4604166666667,1,126.14
17416,50.4673611111111,9,6838.34
16628,50.46875,6,2183.04
18125,50.4798611111111,5,1141.34
17059,50.48125,5,3095.04
15452,50.4909722222222,3,538.73
17791,50.49375,1,106.1
15785,50.4944444444444,8,2303.75
12981,50.5,2,372.22
16986,50.5034722222222,2,1873.2
12659,50.5048611111111,1,91.68
15597,50.5097222222222,2,315.72
16025,50.5104166666667,1,439.66
12544,50.5333333333333,2,355.7
13983,50.5375,13,2590.46
17537,50.5444444444444,2,897.62
12541,50.5555555555556,3,981.18
17197,50.5611111111111,1,1013.01
16218,50.5840277777778,8,3054.87
16003,50.5854166666667,5,2735.37
12708,50.5888888888889,16,2616.32
14944,50.6180555555556,14,5842.95
18236,50.6625,6,882.24
15450,51.2840277777778,1,429.84
16996,51.3034722222222,9,1427.46
17702,51.33125,6,1719.72
16953,51.3375,1,20.8
13992,51.3590277777778,1,76.8
15986,51.3631944444444,1,168.12
17690,51.3631944444444,16,4748.45
13522,51.3673611111111,1,125.8
15114,51.3715277777778,10,2760.56
16516,51.3756944444444,1,101.7
15485,51.3951388888889,3,2575
17867,51.40625,8,622.75
14968,51.4180555555556,1,147.59
13209,51.4208333333333,11,5820.16
17038,51.4236111111111,1,112.4
12532,51.4256944444444,1,349.83
14240,51.4270833333333,2,890.34
17011,51.4375,1,270.9
14921,51.4465277777778,2,1316.07
12893,51.4763888888889,1,188.14
13804,51.4777777777778,7,2635.79
14691,51.4791666666667,5,2114.33
16041,51.4826388888889,3,3166.4
17865,51.4944444444444,27,10158.54
13623,51.5,7,672.44
16880,51.51875,7,1519.08
12472,51.51875,13,6229.48
12949,51.5243055555556,10,4143.02
13384,51.5388888888889,9,4122.28
16751,51.55,1,1764.72
14108,51.5548611111111,3,594.16
14214,51.5618055555556,7,1000.23
15027,51.5722222222222,6,1051.95
16767,51.5958333333333,11,5580.6
16205,51.6027777777778,4,761.38
13029,51.6159722222222,3,1247.5
13046,51.6416666666667,2,629.31
14284,51.6590277777778,3,578.45
15275,52.2541666666667,2,609.19
18164,52.2576388888889,2,394.7
17022,52.2854166666667,1,71
15153,52.2854166666667,1,329.25
18216,52.2951388888889,1,481.75
15513,52.31875,22,14520.08
16602,52.3208333333333,2,494.73
16284,52.325,2,823.97
13867,52.3416666666667,3,1015.29
13643,52.3493055555556,3,519.44
15103,52.3798611111111,2,703.36
18177,52.3861111111111,7,1314.17
13110,52.3958333333333,8,1452.87
16837,52.3979166666667,12,3167.73
15043,52.3986111111111,1,537
13695,52.3986111111111,15,2504.13
17160,52.4131944444444,6,3518.03
17515,52.4138888888889,4,639.02
13272,52.4166666666667,2,276.56
16618,52.4222222222222,6,2630.64
12849,52.4298611111111,2,1050.89
12613,52.4375,6,3218.98
14676,52.4381944444444,8,2543.24
17633,52.4409722222222,6,1242.34
13975,52.4451388888889,7,2503.23
15356,52.4506944444444,10,2766.5
12990,52.4576388888889,3,409.5
17637,52.4645833333333,2,547.06
14524,52.4798611111111,9,1867.68
14232,52.4881944444444,8,2043.93
16505,52.4902777777778,1,777.6
15957,52.4902777777778,1,428.89
12721,52.4909722222222,7,2628.98
13047,52.4930555555556,18,3079.1
17289,52.4993055555556,4,936.16
15249,52.5104166666667,15,6657.36
15573,52.5152777777778,2,607.45
17219,52.5243055555556,1,114.23
16253,52.5256944444444,3,3665.62
13587,52.5298611111111,3,347
17964,52.5527777777778,2,471.7
13329,52.5631944444444,4,740.4
17886,52.5770833333333,3,899.61
14050,52.5833333333333,2,746.36
15066,52.5861111111111,2,760.59
16732,52.5875,1,603.75
16187,52.5902777777778,17,6841.24
15763,52.5944444444444,3,1048.67
14360,52.6166666666667,4,2128.23
13710,52.6555555555556,1,180.48
15330,53.2569444444444,2,714.96
14929,53.2770833333333,1,223.88
18150,53.2993055555556,3,566.58
13324,53.3395833333333,12,7072.8
16348,53.3444444444444,7,1469.45
17043,53.3520833333333,4,1735.18
17158,53.3645833333333,3,1266.97
14700,53.3888888888889,3,2235.3
18036,53.3888888888889,3,405.62
13717,53.4076388888889,7,1432.26
14623,53.4194444444444,6,869.35
12832,53.4375,2,383.03
18016,53.4409722222222,5,1483.56
16637,53.4465277777778,5,1124.59
16362,53.4576388888889,9,652.07
13993,53.4583333333333,12,3409.66
13824,53.4715277777778,5,1698.94
12408,53.4791666666667,9,2842.57
15719,53.4798611111111,14,5043.96
14387,53.4798611111111,3,1770.56
15493,53.4972222222222,7,1967.25
12484,53.5159722222222,8,4495.27
17623,53.5194444444444,1,527.05
15522,53.5236111111111,2,398.84
16053,53.5270833333333,2,1511.95
16232,53.5333333333333,5,983.23
14080,53.5354166666667,1,45.6
15870,53.5430555555556,1,354.09
13097,53.5534722222222,14,5893.32
17761,53.5673611111111,1,712.78
17430,53.6083333333333,2,265.76
17164,53.6152777777778,8,2466.4
17107,53.6381944444444,7,10380.43
15618,53.6430555555556,5,747.031
16612,53.6819444444444,4,1187.66
12357,54.3284722222222,1,6207.67
16357,54.3305555555556,3,658.88
13155,54.3465277777778,4,971.76
15025,54.3611111111111,1,377.01
17082,54.3631944444444,2,2003.85
13523,54.3673611111111,6,3755.38
17831,54.36875,1,35.4
15526,54.3722222222222,2,148.44
13759,54.3840277777778,2,659.41
18170,54.3923611111111,3,980.31
15427,54.3965277777778,3,1483.14
14517,54.4027777777778,2,330.45
15696,54.4152777777778,12,2644.46
14039,54.425,1,152.2
16488,54.4291666666667,4,492.2
13634,54.4305555555556,5,1575.16
16771,54.4388888888889,5,2246.81
14174,54.4465277777778,1,134.46
12638,54.4506944444444,1,671.69
16372,54.4527777777778,2,367.93
17608,54.4541666666667,2,193.42
12645,54.4736111111111,5,1755.38
16243,54.4777777777778,2,409.1
16445,54.4777777777778,1,230.51
14404,54.4791666666667,7,1434.72
13532,54.4826388888889,1,210.31
12838,54.4861111111111,2,683.13
13527,54.4972222222222,8,2263.76
16676,54.4993055555556,5,1558.72
15407,54.5034722222222,4,1056.44
13772,54.5118055555556,3,1132.13
16466,54.5173611111111,7,1603.46
15952,54.5291666666667,4,806.57
15017,54.5604166666667,1,125.58
14971,56.2868055555556,3,1116.57
14592,56.3090277777778,3,570.46
17703,56.3395833333333,3,798.74
13651,56.3756944444444,2,94.2
17084,56.3791666666667,2,2949.75
13938,56.3909722222222,1,71.66
15707,56.3923611111111,4,945.58
16555,56.3951388888889,2,285.89
12928,56.4,5,2062.7
16887,56.4118055555556,1,194.88
17233,56.4125,1,190.88
14567,56.41875,3,1524.46
12577,56.4388888888889,4,595.4
16012,56.4409722222222,3,1415.29
15345,56.4416666666667,2,367.69
17274,56.4472222222222,1,111.98
14412,56.4486111111111,3,761.33
15598,56.4486111111111,3,235.68
15468,56.4506944444444,5,438.46
14842,56.4520833333333,8,2456.8
16318,56.4548611111111,1,328.15
15329,56.4611111111111,5,1005.5
17193,56.4673611111111,9,1674.46
18022,56.46875,1,668.11
15010,56.4708333333333,1,308.94
18035,56.4729166666667,3,730.4
17203,56.48125,6,3563.85
17979,56.4965277777778,5,737.81
15809,56.4965277777778,6,399.21
12431,56.5034722222222,18,6416.39
15722,56.5118055555556,6,2181.21
16014,56.5256944444444,4,653.13
12944,56.5388888888889,2,604.51
17930,56.5673611111111,5,1740.48
12576,56.5756944444444,6,1306.98
14150,56.5798611111111,2,658.64
12397,56.5888888888889,2,2409.9
13592,56.5909722222222,4,247.96
14913,56.6465277777778,4,1227.43
17078,57.1965277777778,2,378.2
16729,57.2006944444444,26,7076.28
17351,57.21875,3,587.15
17076,57.2548611111111,3,841.08
16409,57.3020833333333,5,2028.88
18081,57.3125,3,343.45
14636,57.325,2,609.85
16914,57.35625,1,208.46
17403,57.3625,1,281.62
14856,57.3798611111111,3,1311.38
15612,57.3805555555556,2,195.15
12352,57.3909722222222,11,1545.41
15605,57.4048611111111,5,1198.23
13721,57.4131944444444,1,524.14
15521,57.4222222222222,13,2574.65
15252,57.4375,2,740.78
18205,57.4430555555556,2,517.36
17634,57.4520833333333,9,2361.97
13925,57.4583333333333,6,616.65
13168,57.4611111111111,5,1310.14
15998,57.46875,6,3084.17
15551,57.4743055555556,1,436.06
15227,57.5006944444444,5,1219.4
16841,57.50625,7,1774.62
16221,57.5118055555556,3,864.86
14815,57.5166666666667,2,778.5
17816,57.5180555555556,4,36.56
13728,57.5493055555556,6,1016.14
13636,57.5625,6,941.62
14098,57.5743055555556,1,147.35
12808,57.5798611111111,3,483.65
16337,57.58125,1,151.05
15651,57.6381944444444,3,646.3
14528,58.2854166666667,1,364.22
17999,58.3361111111111,2,382.06
13271,58.3868055555556,2,178.26
18104,58.4118055555556,1,754.64
16706,58.4236111111111,3,531.35
13904,58.4298611111111,2,332.64
13316,58.4305555555556,5,5815.49
16367,58.4493055555556,2,804.49
17947,58.4548611111111,1,176.68
14974,58.4576388888889,1,114.39
17800,58.4604166666667,9,1199.01
16043,58.4652777777778,4,773.99
12594,58.4861111111111,11,3320.22
18105,58.4972222222222,1,113.48
13477,58.4972222222222,8,1441.53
15576,58.4979166666667,1,940.67
12830,58.5041666666667,7,6748.4
16884,58.5055555555556,2,429.84
16308,58.525,4,2560
17719,58.5583333333333,18,5367.8
17966,58.5652777777778,5,1098.43
15065,58.59375,6,3135.98
17965,58.6034722222222,14,2622.57
14383,59.3381944444444,3,1247.69
15847,59.3881944444444,2,389.27
15423,59.4159722222222,1,43.5
18270,59.41875,3,238.95
17696,59.4284722222222,14,2201.05
15018,59.4673611111111,4,456.26
14485,59.4826388888889,1,165.75
12491,59.4875,1,460.4
16825,59.50625,2,775.18
14995,59.5145833333333,2,233.23
16830,59.5173611111111,1,325.91
16960,59.5173611111111,3,507.05
13726,59.5493055555556,2,1079.66
16029,59.5645833333333,76,50992.61
13327,59.56875,9,3617.57
13292,59.5805555555556,2,578.94
12552,59.5819444444444,2,437.82
18226,59.5854166666667,14,5192.1
13032,59.5861111111111,3,996.52
16648,59.5888888888889,2,270.86
14345,59.5895833333333,1,108.98
17166,59.5930555555556,3,189.49
16150,59.6048611111111,10,1906.07
13697,59.6152777777778,1,151.3
13461,59.6243055555556,3,1445
17733,59.6555555555556,2,692.19
13982,60.3166666666667,5,1861.11
12522,60.3541666666667,2,192.72
12588,60.3743055555556,1,214.9
18257,60.3833333333333,12,2265.38
14167,60.3965277777778,4,574.84
16018,60.4076388888889,2,408.9
17396,60.4083333333333,8,7330.8
16127,60.4180555555556,1,656.25
15974,60.4493055555556,8,3429.55
16969,60.45,3,650.41
14738,60.4604166666667,9,1289.94
13145,60.46875,5,614.77
12909,60.4701388888889,8,2128.83
17951,60.4791666666667,4,990.84
14808,60.4854166666667,15,2175.37
13544,60.5020833333333,2,291.41
13186,60.5138888888889,5,1539.69
15752,60.5159722222222,8,2628.93
15667,60.5444444444444,1,301.32
13813,60.5569444444444,5,1353.41
12571,60.5701388888889,2,519.61
16836,60.5798611111111,2,251.87
13103,60.5986111111111,1,243.94
15360,60.6006944444444,1,427.93
12581,60.6277777777778,1,197.71
13607,61.3215277777778,1,678.01
15669,61.33125,5,677.69
16190,61.3340277777778,1,215.08
18067,61.3347222222222,1,396.33
14295,61.3402777777778,2,154.7
17796,61.3486111111111,4,697.9
17373,61.3555555555556,4,646.92
15385,61.3673611111111,1,316.88
14158,61.3694444444444,1,507.66
15376,61.3722222222222,3,1233.36
17213,61.3798611111111,11,2741.08
13421,61.4020833333333,3,1848.98
15478,61.4034722222222,2,1441.42
17447,61.4041666666667,2,541.53
13617,61.4236111111111,3,544.18
16049,61.4451388888889,3,1111.79
15748,61.4645833333333,1,149.31
15865,61.4701388888889,3,895.13
14040,61.4708333333333,15,3542.19
14077,61.4756944444444,5,499.42
13524,61.4763888888889,5,680.18
17609,61.4805555555556,6,1103.92
17255,61.4875,2,298.41
14179,61.4951388888889,2,719.78
13566,61.5006944444444,2,874.71
14582,61.5027777777778,1,114.11
13278,61.5076388888889,1,542.73
17018,61.5125,2,920.1
17372,61.5159722222222,8,1342.68
15059,61.5173611111111,11,1325.82
15860,61.5243055555556,8,977.21
14810,61.5284722222222,11,2087.88
16601,61.5354166666667,1,244.8
15370,61.5430555555556,8,2360.55
16235,61.5444444444444,6,858.41
15708,61.5458333333333,11,3329.72
17839,63.2729166666667,1,338.8
17272,63.3076388888889,5,2144.53
17837,63.3229166666667,10,1560.53
13812,63.3979166666667,3,539
12895,63.4229166666667,3,347.3
14221,63.4291666666667,10,3427.85
16102,63.4451388888889,3,1842.14
12678,63.4555555555556,13,17588.26
17418,63.4583333333333,2,463.46
17552,63.4902777777778,6,909.96
14498,63.49375,5,1957.32
12432,63.5118055555556,5,5059.32
15096,63.5645833333333,1,219.39
14218,63.5833333333333,1,169.48
18287,63.6048611111111,3,1837.28
16843,63.6208333333333,17,10183.82
17669,63.6298611111111,7,3406.72
15014,64.1618055555556,2,260.17
15469,64.1972222222222,4,504.5
16680,64.2673611111111,1,183.7
14716,64.2715277777778,2,329.68
15288,64.2930555555556,5,2306.52
13538,64.3097222222222,7,1280.85
13654,64.3166666666667,6,2707.33
14357,64.3173611111111,1,225.77
18261,64.35,2,324.24
12430,64.36875,1,256.4
15038,64.3875,7,665.59
14239,64.3888888888889,13,2323.5
14004,64.3888888888889,7,4582.64
13791,64.3902777777778,3,1047.68
17545,64.4138888888889,3,645.96
16026,64.4215277777778,1,236.09
16847,64.4381944444444,1,193.44
17459,64.4409722222222,2,657.3
14474,64.4604166666667,2,537.71
17414,64.4909722222222,2,778
14752,64.5034722222222,1,389.64
17878,64.525,1,379.45
17684,64.5347222222222,1,239.41
16690,64.5430555555556,3,208.63
17672,64.5444444444445,4,3106.62
15786,64.5465277777778,5,4834.2
14764,64.5513888888889,2,250.55
15791,64.5736111111111,3,1604.44
14233,64.6076388888889,5,1447.51
15659,64.6090277777778,1,306.45
13416,64.6277777777778,2,712.5
17895,65.2916666666667,1,98
14379,65.3034722222222,2,348.1
15296,65.3104166666667,10,3610.31
16325,65.3131944444444,5,510.54
16345,65.33125,1,575.41
15990,65.3347222222222,2,792.11
15821,65.3416666666667,2,570.96
15835,65.3423611111111,4,954.09
14690,65.3479166666667,3,358.61
17175,65.3534722222222,5,1430.94
13107,65.3805555555556,5,1524.07
12456,65.3881944444445,4,3153.89
12448,65.4263888888889,1,449.45
16415,65.4340277777778,1,210.35
15320,65.4395833333333,1,267.13
14598,65.4451388888889,1,221.97
16750,65.4666666666667,5,623.93
17470,65.4708333333333,5,1125.07
16418,65.4729166666667,3,675.27
17712,65.4805555555556,1,522.91
15215,65.4805555555556,6,615.99
12879,65.4833333333333,4,552.57
16188,65.4868055555555,4,981.86
14754,65.4993055555556,2,638.05
16454,65.5138888888889,3,-8.15
16208,65.5166666666667,2,664.26
16071,65.5319444444444,1,326.24
15516,65.5479166666667,3,62.43
12371,65.5722222222222,2,1887.96
12812,65.5875,1,229.64
15240,65.5902777777778,7,1685.57
16225,65.6458333333333,5,1096.32
13601,66.2701388888889,2,693.32
17423,66.2993055555555,4,663.63
14341,66.3416666666667,9,2166.38
15836,66.3493055555556,2,117.47
15630,66.35,3,1180.4
18079,66.35625,4,3651.97
16056,66.3618055555555,1,664.85
15656,66.3777777777778,4,748.5
16110,66.3923611111111,3,1337.48
15158,66.4215277777778,1,401.4
17928,66.4222222222222,2,212.54
17024,66.4256944444444,3,95.85
13182,66.4263888888889,1,121.18
16258,66.4375,5,5203.51
17917,66.4444444444444,3,341.28
13340,66.4479166666667,7,10736.48
18045,66.4534722222222,1,189.4
16708,66.4861111111111,1,656.63
18147,66.5097222222222,2,179.34
14001,66.5618055555556,4,2030.33
12398,66.5645833333333,1,1635.66
13481,66.6201388888889,8,1776.81
13652,66.63125,3,1095.08
17317,67.2736111111111,5,2524.02
16023,67.3097222222222,3,719.81
13176,67.3451388888889,1,492.84
15844,67.3618055555555,1,130.74
13165,67.3715277777778,2,1021.48
15068,67.3840277777778,2,553.36
16728,67.3916666666667,4,1054.67
15806,67.3923611111111,3,784.58
17004,67.3993055555556,2,1412.94
12940,67.4138888888889,4,876.29
15801,67.4222222222222,4,1042.19
16444,67.4236111111111,5,638.77
14952,67.4236111111111,15,7912.79
12463,67.4284722222222,7,1303.63
14139,67.4347222222222,1,415.82
14997,67.4388888888889,4,540.98
18240,67.4541666666667,1,422.58
17344,67.4611111111111,1,160.57
15142,67.4645833333333,1,498.74
14145,67.4930555555556,5,3148.2
12546,67.49375,3,1141.5
16742,67.4986111111111,2,0
17186,67.5694444444444,2,144
16491,67.5708333333333,1,731.5
14019,67.5743055555556,4,1398.96
15277,67.5777777777778,1,255.9
14312,67.5930555555556,6,1611.59
15592,67.6256944444444,1,388.58
17836,68.3243055555556,1,110.21
14504,68.3333333333333,4,673.26
17111,68.3340277777778,1,248.61
14731,68.3375,3,380.02
13598,68.3923611111111,2,167.42
16686,68.4243055555555,9,3043.48
16017,68.4611111111111,1,211.88
14800,68.4680555555556,16,4236.34
15000,68.5125,1,490.52
16007,68.5381944444444,4,1701.94
16768,68.5569444444444,5,458.04
17361,70.3451388888889,3,488.2
15677,70.35,1,657.23
15819,70.3819444444444,4,1905.45
13974,70.3881944444445,1,413.59
15740,70.3965277777778,1,154.88
15728,70.4145833333333,1,-134.8
15321,70.4180555555556,4,2650.73
13157,70.4236111111111,5,1721.57
14147,70.4333333333333,3,468.4
17940,70.4395833333333,14,1983.58
16918,70.4652777777778,7,1043.34
13918,70.4826388888889,2,1212.84
17832,70.5118055555556,1,155.37
15286,70.5361111111111,1,240.55
14967,70.5375,1,463.8
12403,70.5416666666667,2,409.7
16497,70.5451388888889,6,2965.69
16153,70.5486111111111,5,1824.23
12407,70.5756944444445,5,1708.12
13725,70.58125,11,1809.81
13917,70.5861111111111,2,272.04
17092,71.1729166666667,4,1777.78
18228,71.19375,3,769.2
17603,71.1951388888889,5,-1165.3
15620,71.1965277777778,6,1524.4
16394,71.1972222222222,9,1412.06
17169,71.1979166666667,4,816.88
13136,71.1993055555556,11,2545.38
17571,71.3354166666667,4,1498.51
13519,71.3361111111111,2,110.8
17420,71.3805555555556,3,598.83
15121,71.38125,2,457.72
17125,71.3881944444445,1,259.35
15129,71.3888888888889,11,3447.4
14585,71.39375,1,157.05
15565,71.39375,2,173.16
13573,71.39375,2,294.4
13897,71.3958333333333,1,311.16
14427,71.4006944444444,2,363.34
14484,71.4090277777778,1,321.92
15807,71.4097222222222,3,903.9
13761,71.4159722222222,2,1070.65
16846,71.4201388888889,1,214.32
15587,71.4326388888889,4,913.68
13366,71.4326388888889,1,56.16
16099,71.4493055555556,3,731.9
12556,71.4541666666667,2,603.71
16177,71.4604166666667,1,331.95
18252,71.4701388888889,2,526.67
16593,71.4715277777778,3,330.03
14495,71.4805555555556,2,123.8
18149,71.4972222222222,3,612.08
14923,71.50625,1,749.1
15754,71.5111111111111,4,455.67
13245,71.5138888888889,1,430.5
14631,71.5298611111111,3,1006.98
17764,71.5395833333333,2,818.82
15664,71.54375,2,358.63
17007,71.5506944444444,7,877.43
17354,71.5597222222222,1,1393.06
14638,71.5763888888889,1,443.6
14261,71.5805555555555,2,1163.45
15301,71.5854166666667,14,5028.12
16260,71.5972222222222,1,1035.45
13669,71.6027777777778,2,218.55
16170,71.6520833333333,7,1880.42
14799,72.3222222222222,1,157.7
14776,72.3513888888889,13,2195.58
15006,72.3694444444444,1,502.09
15803,72.3777777777778,1,415.82
12370,72.38125,4,3545.69
14488,72.3895833333333,2,1047.43
17824,72.4069444444444,1,298.4
16826,72.4131944444444,1,341.7
13422,72.4270833333333,2,2601.55
14175,72.4291666666667,7,3108.06
14257,72.4319444444444,6,3087.27
17462,72.4333333333333,3,662.94
15826,72.4416666666667,4,1649.36
14306,72.4423611111111,3,2083.42
14273,72.4444444444444,4,559.97
12596,72.4569444444444,2,618.27
15220,72.4729166666667,7,1758.92
14107,72.4916666666667,8,2688.48
16470,72.4923611111111,5,757.44
18019,72.4930555555556,1,38.45
16131,72.5048611111111,6,3506.54
16621,72.5152777777778,4,813.48
12744,72.5291666666667,10,9120.39
17934,72.5305555555556,2,704.25
13849,72.5423611111111,2,1537.95
15853,72.5569444444444,1,110.8
15610,72.5583333333333,1,112.46
17973,72.5597222222222,1,337.04
14229,72.5805555555555,5,1450.6
17148,72.5840277777778,1,124.88
16123,72.6125,1,307.78
13491,72.6444444444444,10,1215.82
14381,73.2847222222222,1,202.68
12360,73.3597222222222,3,2662.06
14639,73.3708333333333,8,2952.34
13805,73.3819444444444,2,924.6
12759,73.3826388888889,3,1531.44
15604,73.3840277777778,1,216.39
12863,73.40625,2,504.2
16730,73.4090277777778,4,702.79
15140,73.4118055555556,8,2350
16734,73.4277777777778,3,650.51
12679,73.4284722222222,9,1058.67
13637,73.4361111111111,3,810.5
16940,73.4479166666667,3,3049.88
12611,73.45,1,1193.32
16515,73.4513888888889,5,1627.13
17262,73.4611111111111,5,1253.36
14861,73.4625,1,125.79
15327,73.5034722222222,1,208.75
16140,73.5423611111111,4,703.77
14798,73.5430555555556,3,173.74
13594,73.5701388888889,1,396.97
16249,73.5784722222222,5,1800.07
14015,73.5819444444444,1,917.34
15678,73.6076388888889,1,352.7
16848,73.6375,1,281.42
15637,73.6472222222222,1,223.36
15505,73.6694444444445,7,3497.14
17679,73.6784722222222,2,1992.11
13919,74.3583333333333,3,350.16
17244,74.3618055555555,1,954.9
12454,74.3701388888889,2,0
14841,74.3729166666667,6,3295.76
13265,74.3736111111111,5,2107.66
17612,74.3756944444444,10,1992.76
12794,74.3791666666667,2,860.41
16389,74.3881944444445,5,1362.27
14830,74.3965277777778,1,197.13
16363,74.4069444444444,1,109.36
16932,74.4083333333333,1,161.94
17785,74.4284722222222,1,131.94
17206,74.4409722222222,1,204.24
14211,74.4423611111111,13,2208.3
13015,74.4451388888889,5,3346.28
16737,74.45625,1,417.6
15335,74.4652777777778,1,173.97
17534,74.4673611111111,1,223.36
17205,74.4680555555556,1,384.08
16412,74.4756944444444,1,151.83
17734,74.4770833333333,3,700.63
13923,74.4770833333333,1,351.13
17527,74.4777777777778,6,888.86
15012,74.4847222222222,2,423.04
13750,74.4888888888889,5,1647.26
17520,74.4972222222222,1,546.81
17201,74.5034722222222,1,342.63
16563,74.50625,1,1077.74
18042,74.5076388888889,1,165.05
16652,74.5118055555556,11,6654.26
16542,74.5506944444444,1,119.62
15091,74.5506944444444,2,476.96
14443,74.5763888888889,7,1400.88
12475,74.5763888888889,1,723.38
13875,74.6,5,1786.79
13760,75.3243055555556,2,286.79
16052,75.3659722222222,1,362.06
15545,75.4416666666667,2,292.72
14780,75.4680555555556,2,447.68
16934,75.4722222222222,2,950.93
15994,75.4805555555556,1,427.07
13034,75.4854166666667,2,642.77
13878,75.4868055555555,1,1281.53
15440,75.4888888888889,3,383.68
16674,75.5201388888889,2,319.61
16206,75.5548611111111,4,537.06
13814,77.29375,3,1562.12
17892,77.2993055555555,3,244.1
17180,77.3430555555556,6,780.38
17986,77.4013888888889,1,20.8
13006,77.4243055555555,1,81.57
16081,77.4541666666667,5,2806.9
14937,77.4798611111111,4,1617.63
16413,77.4944444444444,1,262.2
17771,77.5118055555556,2,245.81
13213,77.5125,6,1518.43
14089,77.5569444444444,1,161
16950,77.6208333333333,3,1178.56
16239,77.6465277777778,3,372.9
16224,78.25625,4,1295.3
14976,78.3076388888889,8,765.86
14555,78.3166666666667,2,324.14
13858,78.3215277777778,1,216.17
17614,78.3326388888889,1,390.07
18160,78.3402777777778,2,638.06
13911,78.3451388888889,9,2580.91
16793,78.3694444444444,1,243.84
17181,78.3833333333333,2,239.92
16430,78.3840277777778,1,300.85
16773,78.3909722222222,1,171.59
15367,78.4076388888889,5,1867.69
14975,78.4111111111111,1,279.94
12631,78.4215277777778,1,640.5
14624,78.4277777777778,2,225.85
15606,78.4361111111111,11,2422.64
14421,78.4416666666667,2,813.11
16121,78.4590277777778,2,867.11
15272,78.4590277777778,2,721.94
12446,78.4652777777778,1,1002.31
13827,78.4736111111111,3,412.05
12876,78.4819444444445,2,2218.02
13035,78.4840277777778,3,886.63
16770,78.4854166666667,6,744.9
17509,78.4888888888889,11,6100.74
12612,78.4916666666667,2,643.59
13487,78.4951388888889,3,575.4
17279,78.5013888888889,1,187.83
14537,78.5458333333333,1,355.56
17724,78.5465277777778,4,995.65
13930,78.59375,2,337.34
12667,79.2916666666667,1,620.13
12607,79.3215277777778,2,0
14775,79.35625,3,1011.9
18277,79.3597222222222,2,97.63
13464,79.3743055555556,1,674.68
12457,79.4263888888889,12,1917.78
13865,79.4368055555556,4,501.56
14852,79.4444444444444,6,2836.69
16753,79.4486111111111,1,223.92
15831,79.4486111111111,4,747.76
16203,79.4784722222222,5,589.15
14761,79.4930555555556,2,255.9
12633,79.5138888888889,5,2140.63
17190,79.51875,3,249.74
12602,79.5263888888889,1,153.12
14642,79.5361111111111,1,96.12
13842,79.5479166666667,9,3385.62
17913,79.5520833333333,2,411.6
13520,79.5694444444444,8,3487.75
17064,79.5708333333333,3,859.35
12908,79.5756944444445,4,246
14541,79.5777777777778,8,1461.65
13208,79.5875,7,1205.9
15421,79.6111111111111,4,950.36
18171,79.6159722222222,7,1208.51
15281,79.6180555555556,12,2239.95
15840,79.6194444444444,3,345.66
17489,79.6277777777778,2,376.64
13359,80.3,2,431.26
14959,80.3138888888889,5,684.97
14535,80.3166666666667,4,2841.09
15199,80.3666666666667,4,1268.7
12836,80.3680555555556,4,2612.86
13690,80.3729166666667,1,172.25
16171,80.38125,1,73.2
16120,80.4013888888889,5,1294.14
13627,80.4027777777778,7,1624.02
17863,80.4270833333333,6,3160
16086,80.4520833333333,6,1119.31
12824,80.4659722222222,1,397.12
12530,80.4763888888889,5,1623.63
17620,80.4944444444444,1,81.44
13517,80.5118055555556,5,2109.07
15706,80.5736111111111,7,1001.81
13283,80.5902777777778,2,93.66
14857,80.6090277777778,3,1165.65
12772,80.6118055555555,1,892.47
16136,80.6180555555556,3,709.38
16861,80.6215277777778,3,151.65
14356,81.2805555555556,4,666.94
17589,81.2930555555556,4,2404.17
13666,81.3479166666667,3,84.65
14529,81.35625,3,620.04
13224,81.375,3,2150.85
17284,81.3902777777778,7,1641.68
15886,81.3993055555556,1,181.09
15553,81.4152777777778,1,437.23
15128,81.4208333333333,8,1419.54
14451,81.4319444444444,2,662.59
13980,81.4347222222222,1,200.14
15211,81.4368055555556,2,894.41
14201,81.4395833333333,9,688.04
17214,81.4465277777778,7,984.12
16385,81.45,3,555.89
16776,81.4555555555555,1,388.28
16395,81.4652777777778,5,1486.9
16982,81.4805555555556,1,384.06
18126,81.4868055555555,1,206.83
18169,81.4875,1,202.65
14128,81.5,2,637.5
14665,81.5041666666667,7,1258.38
13473,81.5277777777778,3,417.54
13373,81.5479166666667,3,3312.25
15304,81.5673611111111,10,680.3
